"","LogFC","logCPM","LR","PValue","padj","stat"
"CREB3L4",1.5608251023275,6.93371430274254,193.086950891666,6.73820370703497e-44,4.64995354474822e-43,"148327"
"CREB5",-1.89677857274864,2.94716756176784,462.046784943032,1.72376334057741e-102,4.11576121975365e-101,"9586"
"CRIM1",-1.56589745605804,7.22114484960339,406.238776413599,2.41466755328481e-90,4.63609946860701e-89,"51232"
"CRIP1",1.71228407306298,8.52999945254754,114.951603204124,8.06417318759501e-27,3.12073029407735e-26,"1396"
"CRISP3",4.05974888450478,6.04898369661044,60.3227208945093,8.0512658313329e-15,1.88491215620724e-14,"10321"
"CRTAC1",-1.37100800318668,2.08524514570741,49.4421796738204,2.04305346286591e-12,4.30665726418211e-12,"55118"
"CRTAM",1.62000048602374,0.562949972949769,101.881015285652,5.89588706580318e-24,2.01983953537368e-23,"56253"
"CRY2",-1.31305118425328,5.77502741060461,547.734323048982,3.9162350767181e-121,1.2795611054391e-119,"1408"
"CRYAB",-2.53502415367368,6.88026336867046,282.127127136863,2.58264333200518e-63,3.00615648465196e-62,"1410"
"CRYBG3",-1.6855742840048,3.99705234120872,353.883367655377,6.04636564598075e-79,9.63473815609275e-78,"131544"
"CRYM",2.04592334119219,1.76281572494136,39.7243006499823,2.92463786239049e-10,5.56360821140907e-10,"1428"
"CSAG3",7.12425491223644,0.286548403506869,102.98541513807,3.37624671672384e-24,1.16955823837406e-23,"389903"
"CSF3R",1.01913152455725,4.70980032091521,52.0164266678087,5.50382699629768e-13,1.18877237485995e-12,"1441"
"CSMD2",2.76542242573353,1.26578186640454,205.355085968183,1.41679592243259e-46,1.0486260530712e-45,"114784"
"CSMD3",6.13504027744623,0.857069002415802,34.9104979751546,3.45214521777708e-09,6.22079240440987e-09,"114788"
"CSPG4",-1.05874842482305,6.03102703875365,89.1045421622418,3.74490146238659e-21,1.14451870539688e-20,"1464"
"CSPG5",1.20860676499743,1.51421289433844,66.7382597611659,3.10058520248133e-16,7.75354463440238e-16,"10675"
"CSRNP1",-2.09049536896607,5.91717024237013,854.360163691789,8.19710302354348e-188,7.53880481159101e-186,"64651"
"CSRP1",-1.2428904815224,8.53166242109479,361.021012154373,1.68757220485668e-80,2.76602181299887e-79,"1465"
"CST1",7.67503813654336,4.37252166585442,315.346645800687,1.49460155075203e-70,2.05235654420778e-69,"1469"
"CST2",5.99779814418171,1.63508968755604,245.490732627151,2.49767437496243e-55,2.40082906532679e-54,"1470"
"CST4",9.6752228426625,2.69162567990043,273.620324479409,1.84456679797989e-61,2.06013498673931e-60,"1472"
"CST5",8.69389497904623,3.60143983780526,78.4278716355723,8.2973178337172e-19,2.30680609077351e-18,"1473"
"CST6",2.81591758617313,2.46524646854988,149.804244543513,1.91314283782669e-34,9.79852703361286e-34,"1474"
"CST7",1.06293736478412,2.47344076264548,60.8746544940409,6.08269407903317e-15,1.43282306851407e-14,"8530"
"CST9",2.77803245875362,3.68665155521256,28.9024307724833,7.61173307310424e-08,1.28390366869897e-07,"128822"
"CTAG1B",4.53534924723703,1.18937368365222,26.1036625355209,3.23569666565255e-07,5.28371817421716e-07,"1485"
"CTF1",-1.32727931248064,3.33129612107479,152.995362096659,3.83960468693056e-35,2.01572481432623e-34,"1489"
"CTHRC1",2.6177058249753,6.66284290080817,399.465657886815,7.19870546737844e-89,1.34066890948089e-87,"115908"
"CTLA4",1.9278522363129,1.25171641447557,102.870104296537,3.57859347167562e-24,1.2379257983398e-23,"1493"
"CTNND2",1.30990146105087,3.84109617042716,40.625835323978,1.84353017194546e-10,3.54181251216188e-10,"1501"
"CTPS",1.44441308668327,5.33819330751797,231.590834305131,2.68171880513739e-52,2.38110420010381e-51,NA
"CTSG",-1.8918674301356,1.16539153897134,133.084557570877,8.6641823677338e-31,3.88818232219476e-30,"1511"
"CTSL2",1.54590424375814,3.15718758945115,68.8337667653482,1.07122739313594e-16,2.73948110716313e-16,NA
"CTXN1",2.65390849397247,4.90444552734479,462.70831982754,1.23742195412427e-102,2.9592856652484e-101,"404217"
"CUBN",-1.38175063424318,1.10701401714854,269.937348628221,1.17101875780119e-60,1.28760210129003e-59,"8029"
"CWH43",2.85477417878779,0.435987812996521,36.9567482654718,1.20778946490956e-09,2.22653492176287e-09,"80157"
"CX3CL1",-2.6431096276935,6.87886290341237,584.881873314846,3.25223201984859e-129,1.28527864360011e-127,"6376"
"CX3CR1",-1.026617333068,3.88540817194411,63.1229725714622,1.94195954329052e-15,4.68251419897807e-15,"1524"
"CXADRP3",4.50490767671648,1.67376754098695,100.90950331698,9.62834727795504e-24,3.26622828083452e-23,"440224"
"CXCL10",4.03873245935583,5.861622077315,273.25701521681,2.21346385782344e-61,2.47029198634543e-60,"3627"
"CXCL11",4.41907991841941,4.00538590676169,307.900787002805,6.25934730406353e-69,8.30436469129498e-68,"6373"
"CXCL12",-1.72301975973426,7.31498958655187,385.805047053133,6.77853925371206e-86,1.20373607081116e-84,"6387"
"CXCL13",1.63763222975322,5.91245603569557,28.3042772173608,1.03666671506151e-07,1.73562168644808e-07,"10563"
"CXCL17",2.89301632660828,4.8060917245123,75.7186214390506,3.27108190339833e-18,8.86589945037871e-18,"284340"
"CXCL2",-3.38325906368515,2.12365698277433,587.522199120319,8.6669702710857e-130,3.48057116088695e-128,"2920"
"CXCL9",3.41826092806259,6.83019080602871,178.647891439641,9.56415253637365e-41,6.00996662334167e-40,"4283"
"CXCR2P1",3.93144883565874,1.47775784197243,160.069957491508,1.09235421218421e-36,6.01663046481794e-36,"3580"
"CXCR3",1.88059078748654,2.28215789764819,122.320330154278,1.96420975252278e-28,8.07526520497705e-28,"2833"
"CXCR4",1.1940172233438,6.64170265931367,105.913903022881,7.70094225176171e-25,2.73181758592852e-24,"7852"
"CXCR5",2.24449463936503,0.907155909611461,93.8221541464095,3.45186533609625e-22,1.09915241809143e-21,"643"
"CXCR7",-1.61500791751527,5.42982617531326,284.376319955968,8.35499303806851e-64,9.84039851969824e-63,NA
"CXorf36",-1.94954919349929,4.81914290270934,783.329068467929,2.2733656930304e-172,1.76410809689896e-170,NA
"CXorf61",5.88158052151874,0.30502200999184,17.9427408858504,2.27650983471282e-05,3.35885522156727e-05,NA
"CYB561",1.0432064074228,7.86516408963129,134.509282997172,4.22740087724797e-31,1.92376437599626e-30,"1534"
"CYB5R3",-1.05418590809148,7.78018540094265,544.048903443625,2.48089359539086e-120,7.96612794778629e-119,"1727"
"CYFIP2",1.5122846128259,5.55937680514086,128.087433775147,1.07405644730511e-29,4.62228971935263e-29,"26999"
"CYGB",-1.70794719528306,4.65434782979482,538.852583007477,3.35004885939659e-119,1.05300375434915e-117,"114757"
"CYP26B1",-2.17824701245765,2.87569882430727,394.84495766992,7.29693653438679e-88,1.34218589414603e-86,"56603"
"CYP27B1",2.08118545795667,2.12573982089784,140.930850959801,1.66595322097943e-32,7.97591164504258e-32,"1594"
"CYP27C1",1.05718434080195,0.375180255573965,19.980298573676,7.82442040678508e-06,1.1868869847352e-05,"339761"
"CYP2A6",3.8690242321336,6.0153047565182,40.9491769621736,1.56239796308125e-10,3.01023758592365e-10,"1548"
"CYP2A7",5.99683166726478,4.64229384870498,47.273389160335,6.17447996918701e-12,1.27133191073683e-11,"1549"
"CYP2B7P1",3.97434899156191,7.025334637294,106.420428943739,5.96397481313189e-25,2.12577178805866e-24,NA
"CYP2U1",-1.27038278421556,3.59797244638338,511.216533698716,3.44772309355079e-113,9.61940568741822e-112,"113612"
"CYP4Z1",1.53125407899186,6.43900632522349,19.1901492967256,1.18322402329574e-05,1.77441919708941e-05,"199974"
"CYP4Z2P",1.23938508714013,4.15624109967687,21.3713992659511,3.78373713666471e-06,5.85094962108641e-06,"163720"
"CYR61",-1.57633824902262,7.95284007779392,232.578714495859,1.6329815548566e-52,1.45949563202211e-51,NA
"CYTL1",-1.08291088771677,0.531152144499142,81.7273936242468,1.56213215923716e-19,4.47494847922984e-19,"54360"
"CYYR1",-1.67092532245467,4.63100375598034,404.719073064579,5.17209653112312e-90,9.85410053928432e-89,"116159"
"D4S234E",-2.44665160019037,1.78806638762617,304.526724796939,3.40074965825103e-68,4.46412063068565e-67,NA
"DAAM2",-1.77579109457525,4.57384900176237,435.974320665743,8.1395097925868e-97,1.74490009208274e-95,"23500"
"DAB2IP",-1.37426490342936,6.16793959864391,579.539145222918,4.72417624359157e-128,1.80014071235987e-126,"153090"
"DACT2",-3.3737483501196,0.531497727483364,385.816336765256,6.74028505529511e-86,1.1983712057141e-84,"168002"
"DAPP1",1.10736856771374,3.93473843594739,82.7187723184588,9.45985624347712e-20,2.73940521227533e-19,"27071"
"DARC",-2.45254365722874,5.06628679114882,263.749558824282,2.61350837560957e-59,2.78133294915764e-58,NA
"DARS2",1.16963860895107,5.45505723430383,264.058819292021,2.23777420951195e-59,2.38658539352316e-58,"55157"
"DBC1",-1.63956000485641,1.88853323162215,69.9621863406855,6.04522784497364e-17,1.55826729519485e-16,NA
"DBF4",1.62911719208191,3.90658514136752,388.985596952097,1.37630522799512e-86,2.4735309519782e-85,"10926"
"DBNDD1",1.50607772885403,5.88808787226014,177.791132436748,1.47136983342712e-40,9.19158874139651e-40,"79007"
"DCAF10",1.17871599151105,6.90337687503084,130.526591277156,3.14293637776773e-30,1.38090855477326e-29,"79269"
"DCAF13",1.39489408529788,6.15883388843833,292.691007491669,1.28890025682863e-65,1.58312653969413e-64,"25879"
"DCDC2",-1.03818887628176,3.38225168171131,30.9952460638476,2.58661207883471e-08,4.46816618696328e-08,"51473"
"DCD",4.54937314634914,5.47957614466446,20.9517276998852,4.71002863205265e-06,7.23749139737546e-06,"117159"
"DCN",-1.97183113041325,9.69358410151077,389.164172666602,1.25845698762651e-86,2.26720080515687e-85,"1634"
"DCTPP1",1.1244632793079,5.78605487370696,309.790441290427,2.4259156430633e-69,3.24741394123991e-68,"79077"
"DDC",2.2470412162328,0.543679374690304,15.0320873236205,0.000105698673921769,0.000149867200491097,"1644"
"DDR2",-2.56477835006407,4.12356876782546,694.949963323764,3.74863763729796e-153,2.28897344910255e-151,"4921"
"DDX12",1.14249411374286,2.09889394794486,116.335121782351,4.01400398249818e-27,1.57132541605991e-26,NA
"DDX39",1.47836099648603,5.75534405007764,335.621583544914,5.73363113040092e-75,8.59410163097015e-74,NA
"DDX58",1.09152512396672,6.10320062102687,107.423204691358,3.59571855204379e-25,1.29121741882141e-24,"23586"
"DEFB132",-4.56998837697568,0.918915764149684,649.539573109393,2.81348756001766e-143,1.50244269378864e-141,"400830"
"DEGS2",2.24598117556038,6.42634705277813,135.535023311237,2.52180030142237e-31,1.15928116911114e-30,"123099"
"DENND1B",1.47552233478155,3.70938000507779,97.2405535525409,6.13962210029887e-23,2.01974452798306e-22,"163486"
"DENND2A",-2.32355205170516,2.54868895343983,763.644871543169,4.33062477961208e-168,3.14741358982636e-166,"27147"
"DEPDC1B",3.89761914599577,2.67647079475464,568.383408338545,1.26173946399794e-125,4.49728618997735e-124,"55789"
"DEPDC1",3.86195450831497,3.89753923619607,487.341775317528,5.39777411660349e-108,1.40596917068663e-106,"55635"
"DEPDC7",1.93788977175568,0.821732950954975,183.004173699535,1.07032729495707e-41,6.9213569303669e-41,"91614"
"DES",-3.24887830272352,4.16169488777632,257.563066382639,5.83067622564351e-58,6.01185087099396e-57,"1674"
"DGAT2",-3.29341336197136,6.13682134206687,897.017704702032,4.36653636587725e-197,4.33713502101368e-195,"84649"
"DHRS13",1.11320077416735,4.42922628001501,118.542784532038,1.31878658899813e-27,5.25504182655338e-27,"147015"
"DHRS2",1.15230292743207,7.42593024998056,11.6166431721419,0.000653642651517065,0.000881802052241284,"10202"
"DHRS3",-1.20177785744279,5.68056050513504,276.938237722461,3.48995699054566e-62,3.95714377489649e-61,"9249"
"DHTKD1",1.05604504745711,6.44321501598333,181.022834405625,2.89799405450128e-41,1.85230430793714e-40,"55526"
"DIAPH3",3.08892346028583,3.28434565287637,396.122810332032,3.84556596623876e-88,7.10857162915524e-87,"81624"
"DIO1",4.10244109998571,3.77555492380543,131.555795310129,1.87139889575176e-30,8.2957370270174e-30,"1733"
"DISP2",1.05468154593415,2.6906177592031,29.8044246372788,4.77900051998649e-08,8.14578752399939e-08,"85455"
"DIXDC1",-1.34684732135239,5.28073919040165,441.070026556284,6.33239265640874e-98,1.39359406481291e-96,"85458"
"DKFZp686O24166",1.8065816687855,1.64948416731998,115.01147968184,7.82432067778025e-27,3.03105964062007e-26,NA
"DKK1",2.62545008870716,2.73493875873148,68.7299357707798,1.12913840304008e-16,2.88510256677999e-16,"22943"
"DKK3",-1.45227697371011,6.10231195657492,264.475821684761,1.81520317146039e-59,1.94286724508537e-58,"27122"
"DLC1",-1.59205509256964,5.76859627455214,414.160817689375,4.55443310645232e-92,8.98761574212359e-91,"10395"
"DLEU1",1.35904345829833,2.26089491342586,219.488393340673,1.16944183576802e-49,9.55236508284415e-49,"10301"
"DLGAP1",1.26101930406648,1.82848619487954,24.8318140033348,6.25564410726718e-07,1.00542439648515e-06,"9229"
"DLGAP3",2.09167425948715,0.317033074146193,94.3489210219072,2.64531059273419e-22,8.46669871560617e-22,"58512"
"DLGAP5",4.03383230697119,4.20781454479912,584.757713910563,3.46089432113883e-129,1.36412339922348e-127,"9787"
"DLK2",-2.91761599085948,0.866043642496773,474.573935255051,3.23934421318458e-105,8.08425283622061e-104,"65989"
"DLL4",-1.0154946468036,4.03021717015521,226.124261823122,4.17452529601087e-51,3.56017472153783e-50,"54567"
"DLX1",2.26372573384465,1.40939920629325,40.3787824349517,2.09200689142389e-10,4.00885024763017e-10,"1745"
"DLX2",2.44970623181826,1.7186126008876,46.8148630515855,7.80194495198553e-12,1.60178004464148e-11,"1746"
"DLX3",1.85102570797115,2.24838370678545,97.3677285358981,5.75768220522543e-23,1.8945165012291e-22,"1747"
"DLX4",2.48558434273232,0.651017407595949,148.760273739047,3.23550187279431e-34,1.6463709837009e-33,"1748"
"DLX5",3.02413155628293,1.26503397170741,142.915751038082,6.1326980358381e-33,2.98891292234059e-32,"1749"
"DMBT1",2.39150695552595,2.41092612905006,24.9423820449965,5.90694735708377e-07,9.50714147922557e-07,"1755"
"DMD",-2.88361708590733,4.63700437542842,767.589048526235,6.01128951699291e-169,4.43377240166719e-167,"1756"
"DMGDH",-2.8905881332663,0.779954358801278,983.883114338496,5.72168991685729e-216,7.16365193876108e-214,"29958"
"DMRT2",-2.8097266928567,0.248820650404167,492.642623218354,3.79149537852766e-109,1.00158669582772e-107,"10655"
"DMRT3",-1.09456571539272,0.232462001572651,72.6173129330602,1.5739225813988e-17,4.15409610987788e-17,"58524"
"DNA2",2.3806923202452,3.19885288642214,458.960371521871,8.09343583408411e-102,1.9079762736079e-100,"1763"
"DNAH10",1.40813764776344,0.714733366190745,113.015936502429,2.14047501186003e-26,8.13959601881128e-26,"196385"
"DNAH11",3.63777449295469,0.81706180282348,95.5662675181331,1.43022762204885e-22,4.63439785578639e-22,"8701"
"DNAH14",2.27846769127006,3.18799001604176,517.918669466907,1.20050683725009e-114,3.46634716437773e-113,"127602"
"DNAH17",1.10257990850441,1.48283127703142,43.8471826066175,3.55041865605108e-11,7.05490631588491e-11,"8632"
"DNAH1",-1.14553030119807,2.80945482100755,228.397053205373,1.33328734410798e-51,1.16099638456253e-50,"25981"
"DNAI1",2.36618825271986,0.713849310515039,87.1265715949039,1.01793725061437e-20,3.06388830240475e-20,"27019"
"DNAJA4",1.09767443608073,6.52139290751093,108.747395185357,1.84343612472114e-25,6.70377222900178e-25,"55466"
"DNAJB4",-1.34366868815285,4.32757184164583,604.278595634921,1.96415563790327e-133,8.58180494109115e-132,"11080"
"DNAJC12",2.34168348141719,5.54151440809891,117.731876394123,1.98484815622191e-27,7.85869058717783e-27,"56521"
"DNAJC1",1.56845189033921,6.36773325307424,186.592704739357,1.76240049333194e-42,1.16185862611295e-41,"64215"
"DNAJC22",1.70248296562627,3.11169073889545,90.513505626682,1.83718569753739e-21,5.68124319377533e-21,"79962"
"DNAJC6",1.24914778471262,2.6116394218103,59.5795746940641,1.17447820891424e-14,2.7264803419466e-14,"9829"
"DNAJC9",1.03139717635346,5.63190704753886,263.453570529981,3.03206807969001e-59,3.21987044328592e-58,"23234"
"DNASE1L2",2.64172954241371,0.673629435932435,253.671298876453,4.11231385150336e-57,4.13423509268209e-56,"1775"
"DNASE1L3",-2.76295515458901,0.859043575987376,373.139942105298,3.87738637299928e-83,6.58713564097107e-82,"1776"
"DNASE1",1.59206715926032,2.3448719276761,220.772232535945,6.13679047529651e-50,5.05988053632776e-49,"1773"
"DNER",1.19286750249106,1.53586535196589,11.4280677444124,0.000723428803566649,0.00097339165035126,"92737"
"DNMT3B",1.98423807894322,3.05866437167789,218.116362830092,2.32948946677635e-49,1.88216179856295e-48,"1789"
"DOC2A",1.64532078582047,2.07732872591332,73.9858342187295,7.86796279770024e-18,2.10155571392857e-17,"8448"
"DOC2B",-1.77869393050757,0.969852875991961,132.937421647632,9.33070520571222e-31,4.18351419981662e-30,"8447"
"DOCK11",-2.12523233613917,4.61925618958414,716.415408617649,8.05608689641748e-158,5.08591689278491e-156,"139818"
"DOCK3",1.40382868747168,1.49541005648718,51.5373988599556,7.02461185179453e-13,1.51067684728474e-12,"1795"
"DOK7",2.30178842806704,3.53810108278322,95.1048394707948,1.80564769775875e-22,5.82554028776691e-22,"285489"
"DONSON",1.79299873447664,4.018663215741,351.581688476287,1.91737349543406e-78,3.03258468242803e-77,"29980"
"DOPEY2",1.2346634226692,6.4201047248043,205.146185015564,1.57357870613126e-46,1.1635111237047e-45,NA
"DPCD",1.1587110776822,4.11988831599162,224.712872882306,8.48074710151868e-51,7.17924153781402e-50,"25911"
"DPEP1",2.97306595308646,0.769719856838124,215.693154558762,7.86788155779283e-49,6.25859943030194e-48,"1800"
"DPP3",1.36477750889892,6.19011640787126,340.398545560006,5.22485950992376e-76,8.00053256303741e-75,"10072"
"DPP4",-1.39272894238062,3.74003193356983,158.163548371243,2.85039444532327e-36,1.54992798689311e-35,"1803"
"DPT",-3.2213155234223,6.17575916097423,891.753108024954,6.08982866098089e-196,5.96923402762857e-194,"1805"
"DPY19L2P2",1.0569252260263,0.329387033350101,31.8132652210688,1.69729571432428e-08,2.95973886326281e-08,"349152"
"DPY19L2P4",1.5147219536001,0.94345030345898,24.3949152649957,7.84755485284648e-07,1.25370705289041e-06,"442523"
"DPY30",1.08045918932316,5.33066855213378,272.72647074766,2.88866832962577e-61,3.21181115246973e-60,"84661"
"DPYD",-1.10467041747182,4.64457698480628,216.171765790798,6.18659603723941e-49,4.93437335968041e-48,"1806"
"DPYSL2",-1.3383924271095,6.73888976830597,391.37222517324,4.16048067086988e-87,7.5686204536374e-86,"1808"
"DPYSL5",5.23118620099608,1.05723086910797,45.6402802471306,1.42089392566378e-11,2.87751781955479e-11,"56896"
"DQX1",5.48759655965229,0.922734604243871,236.383763169528,2.41674626502939e-53,2.20496647903692e-52,"165545"
"DRD2",-1.4071579593447,0.549965432925548,46.5017680290061,9.15358237554229e-12,1.87437086054432e-11,"1813"
"DSCC1",1.99586847669627,3.48240284988801,249.119518200893,4.04011734624612e-56,3.96532993028465e-55,"79075"
"DSCR6",4.03152096558913,1.6676854599232,321.327720551782,7.44212226767597e-72,1.05099696365976e-70,NA
